,Country Code,Year,Country Name,"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)"
4589,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4590,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4591,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4592,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4593,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4594,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4595,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4596,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4597,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4598,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4599,PHL,2017,Philippines,105173264.0,1.445492801,70.952,54.154,13.3,443.0,65.49550629,1.418869756,0.334815343,14.0
4600,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4601,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4602,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4603,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4604,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4605,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4606,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4607,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4608,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4609,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4610,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4611,PHL,2018,Philippines,106651922.0,1.39613428,71.095,54.7592,,520.0,,,,13.6
4612,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4613,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4614,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4615,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4616,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4617,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4618,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4619,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4620,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4621,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4622,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4623,PHL,2019,Philippines,108116615.0,1.3639946790000002,,,,552.0,,,,13.3
4624,RWA,2000,Rwanda,7933681.0,5.604957424,48.649,48.9988,55.5,119051.0,35.35774231,0.7705520370000001,5.497637536,40.9
4625,RWA,2001,Rwanda,8231156.0,3.680935197,49.93600000000001,47.7894,49.7,84508.0,38.35933685,0.819402095,5.11773018,39.3
4626,RWA,2002,Rwanda,8427060.0,2.352149019,50.987,46.58,45.7,75251.0,40.562603,0.889169797,4.491219643,37.4
4627,RWA,2003,Rwanda,8557161.0,1.532051953,52.178,45.348,44.9,75258.0,24.3132534,2.668056823,4.0825961710000005,35.3
4628,RWA,2004,Rwanda,8680524.0,1.431341925,53.595,44.11600000000001,44.9,63792.0,27.07551956,2.194013447,3.574673147,33.3
4629,RWA,2005,Rwanda,8840215.0,1.822930211,55.254,42.88399999999999,44.5,100252.0,28.82634163,1.835125126,3.05170949,31.2
4630,RWA,2006,Rwanda,9043337.0,2.271704584,57.083,41.652,43.2,92956.0,32.40002823,1.561316848,2.581576811,29.3
4631,RWA,2007,Rwanda,9273757.0,2.516033988,58.915,40.42,41.1,80955.0,28.68562889,1.858135313,2.229200215,27.6
4632,RWA,2008,Rwanda,9524534.0,2.668241259,60.612,40.445,38.6,72529.0,26.75228691,1.933261193,2.003314949,26.0
4633,RWA,2009,Rwanda,9782770.0,2.67516791,62.129,40.47,35.9,129108.0,24.99634552,1.984447055,1.95357548,24.6
4634,RWA,2010,Rwanda,10039338.0,2.588850081,63.433,40.495,34.0,115519.0,23.4724617,2.16276776,1.696837806,23.1
4635,RWA,2011,Rwanda,10293331.0,2.498503397,64.523,40.52,32.9,106832.0,22.42123604,2.330470644,1.5737752390000002,21.8
4636,RWA,2012,Rwanda,10549678.0,2.459912832,65.438,40.545,32.5,97357.0,20.06021309,2.150021493,1.470726332,20.5
4637,RWA,2013,Rwanda,10811543.0,2.451902154,66.219,40.2588,32.9,83943.0,21.4399147,2.228284813,1.369087259,19.4
4638,RWA,2014,Rwanda,11083635.0,2.485533644,66.884,39.9726,33.9,79396.0,18.18150711,2.256188169,1.285270284,18.6
4639,RWA,2015,Rwanda,11369071.0,2.542690207,67.45,39.6864,35.1,286357.0,17.04005241,2.168907225,1.210187622,17.9
4640,RWA,2016,Rwanda,11668818.0,2.602355764,67.93,39.4002,36.0,286063.0,15.57545662,2.29062587,1.131759903,17.2
4641,RWA,2017,Rwanda,11980937.0,2.63966475,68.34100000000001,39.114,36.8,258986.0,15.27005386,2.256122977,1.065520167,16.7
4642,RWA,2018,Rwanda,12301939.0,2.644008891,68.7,38.852,,247469.0,,,,16.3
4643,RWA,2019,Rwanda,12626950.0,2.607652645,,,,246698.0,,,,15.9
4644,SRB,2000,Serbia,7516346.0,-0.319524801,71.58292683,27.104,,146749.0,34.56609726,4.255709052,0.023092984,7.8
4645,SRB,2000,Serbia,7516346.0,-0.319524801,71.58292683,27.104,,146749.0,34.56609726,4.255709052,0.023092984,7.8
4646,SRB,2000,Serbia,7516346.0,-0.319524801,71.58292683,27.104,,146749.0,34.56609726,4.255709052,0.023092984,7.8
4647,SRB,2000,Serbia,7516346.0,-0.319524801,71.58292683,27.104,,146749.0,34.56609726,4.255709052,0.023092984,7.8
4648,SRB,2000,Serbia,7516346.0,-0.319524801,71.58292683,27.104,,146749.0,34.56609726,4.255709052,0.023092984,7.8
4649,SRB,2001,Serbia,7503433.0,-0.17194664699999998,72.23414634,26.34800000000001,,144231.0,33.18045425,4.587403685,0.023246249,7.5
4650,SRB,2001,Serbia,7503433.0,-0.17194664699999998,72.23414634,26.34800000000001,,144231.0,33.18045425,4.587403685,0.023246249,7.5
4651,SRB,2001,Serbia,7503433.0,-0.17194664699999998,72.23414634,26.34800000000001,,144231.0,33.18045425,4.587403685,0.023246249,7.5
4652,SRB,2001,Serbia,7503433.0,-0.17194664699999998,72.23414634,26.34800000000001,,144231.0,33.18045425,4.587403685,0.023246249,7.5
4653,SRB,2001,Serbia,7503433.0,-0.17194664699999998,72.23414634,26.34800000000001,,144231.0,33.18045425,4.587403685,0.023246249,7.5
4654,SRB,2002,Serbia,7496522.0,-0.09214695,72.28536585,25.592,,327582.0,27.82920647,5.821005255,0.022567293,7.0
4655,SRB,2002,Serbia,7496522.0,-0.09214695,72.28536585,25.592,,327582.0,27.82920647,5.821005255,0.022567293,7.0
4656,SRB,2002,Serbia,7496522.0,-0.09214695,72.28536585,25.592,,327582.0,27.82920647,5.821005255,0.022567293,7.0
4657,SRB,2002,Serbia,7496522.0,-0.09214695,72.28536585,25.592,,327582.0,27.82920647,5.821005255,0.022567293,7.0
4658,SRB,2002,Serbia,7496522.0,-0.09214695,72.28536585,25.592,,327582.0,27.82920647,5.821005255,0.022567293,7.0
4659,SRB,2003,Serbia,7480591.0,-0.212738009,72.43658537,24.934,,296627.0,28.9412384,5.68312481,0.022001289,6.5
4660,SRB,2003,Serbia,7480591.0,-0.212738009,72.43658537,24.934,,296627.0,28.9412384,5.68312481,0.022001289,6.5
4661,SRB,2003,Serbia,7480591.0,-0.212738009,72.43658537,24.934,,296627.0,28.9412384,5.68312481,0.022001289,6.5
4662,SRB,2003,Serbia,7480591.0,-0.212738009,72.43658537,24.934,,296627.0,28.9412384,5.68312481,0.022001289,6.5
4663,SRB,2003,Serbia,7480591.0,-0.212738009,72.43658537,24.934,,296627.0,28.9412384,5.68312481,0.022001289,6.5
4664,SRB,2004,Serbia,7463157.0,-0.233328452,72.68292683,24.276,,237015.0,31.00785637,5.595438555,0.021114645,6.0
4665,SRB,2004,Serbia,7463157.0,-0.233328452,72.68292683,24.276,,237015.0,31.00785637,5.595438555,0.021114645,6.0
4666,SRB,2004,Serbia,7463157.0,-0.233328452,72.68292683,24.276,,237015.0,31.00785637,5.595438555,0.021114645,6.0
4667,SRB,2004,Serbia,7463157.0,-0.233328452,72.68292683,24.276,,237015.0,31.00785637,5.595438555,0.021114645,6.0
4668,SRB,2004,Serbia,7463157.0,-0.233328452,72.68292683,24.276,,237015.0,31.00785637,5.595438555,0.021114645,6.0
4669,SRB,2005,Serbia,7440769.0,-0.300431133,72.83414634,23.618,,189985.0,33.76436234,5.422552675,0.020394854,5.5
4670,SRB,2005,Serbia,7440769.0,-0.300431133,72.83414634,23.618,,189985.0,33.76436234,5.422552675,0.020394854,5.5
4671,SRB,2005,Serbia,7440769.0,-0.300431133,72.83414634,23.618,,189985.0,33.76436234,5.422552675,0.020394854,5.5
4672,SRB,2005,Serbia,7440769.0,-0.300431133,72.83414634,23.618,,189985.0,33.76436234,5.422552675,0.020394854,5.5
4673,SRB,2005,Serbia,7440769.0,-0.300431133,72.83414634,23.618,,189985.0,33.76436234,5.422552675,0.020394854,5.5
4674,SRB,2006,Serbia,7411569.0,-0.393204593,73.38536585,22.96,6.0,174022.0,36.80172729,5.308345333,0.01971062,5.2
4675,SRB,2006,Serbia,7411569.0,-0.393204593,73.38536585,22.96,6.0,174022.0,36.80172729,5.308345333,0.01971062,5.2
4676,SRB,2006,Serbia,7411569.0,-0.393204593,73.38536585,22.96,6.0,174022.0,36.80172729,5.308345333,0.01971062,5.2
4677,SRB,2006,Serbia,7411569.0,-0.393204593,73.38536585,22.96,6.0,174022.0,36.80172729,5.308345333,0.01971062,5.2
4678,SRB,2006,Serbia,7411569.0,-0.393204593,73.38536585,22.96,6.0,174022.0,36.80172729,5.308345333,0.01971062,5.2
4679,SRB,2007,Serbia,7381579.0,-0.405458542,73.63170732,22.302,6.0,165636.0,38.40029144,5.721435323,0.018544508,5.1
4680,SRB,2007,Serbia,7381579.0,-0.405458542,73.63170732,22.302,6.0,165636.0,38.40029144,5.721435323,0.018544508,5.1
4681,SRB,2007,Serbia,7381579.0,-0.405458542,73.63170732,22.302,6.0,165636.0,38.40029144,5.721435323,0.018544508,5.1
4682,SRB,2007,Serbia,7381579.0,-0.405458542,73.63170732,22.302,6.0,165636.0,38.40029144,5.721435323,0.018544508,5.1
4683,SRB,2007,Serbia,7381579.0,-0.405458542,73.63170732,22.302,6.0,165636.0,38.40029144,5.721435323,0.018544508,5.1
4684,SRB,2008,Serbia,7350222.0,-0.425705552,73.88536585,21.5944,6.0,185930.0,37.92166138,5.867546797,0.019364251,5.0
4685,SRB,2008,Serbia,7350222.0,-0.425705552,73.88536585,21.5944,6.0,185930.0,37.92166138,5.867546797,0.019364251,5.0
4686,SRB,2008,Serbia,7350222.0,-0.425705552,73.88536585,21.5944,6.0,185930.0,37.92166138,5.867546797,0.019364251,5.0
4687,SRB,2008,Serbia,7350222.0,-0.425705552,73.88536585,21.5944,6.0,185930.0,37.92166138,5.867546797,0.019364251,5.0
4688,SRB,2008,Serbia,7350222.0,-0.425705552,73.88536585,21.5944,6.0,185930.0,37.92166138,5.867546797,0.019364251,5.0
4689,SRB,2009,Serbia,7320807.0,-0.400994905,73.98536585,20.8868,5.9,195623.0,38.04427719,5.761955678,0.018889133,4.9
4690,SRB,2009,Serbia,7320807.0,-0.400994905,73.98536585,20.8868,5.9,195623.0,38.04427719,5.761955678,0.018889133,4.9
4691,SRB,2009,Serbia,7320807.0,-0.400994905,73.98536585,20.8868,5.9,195623.0,38.04427719,5.761955678,0.018889133,4.9
4692,SRB,2009,Serbia,7320807.0,-0.400994905,73.98536585,20.8868,5.9,195623.0,38.04427719,5.761955678,0.018889133,4.9
4693,SRB,2009,Serbia,7320807.0,-0.400994905,73.98536585,20.8868,5.9,195623.0,38.04427719,5.761955678,0.018889133,4.9
4694,SRB,2010,Serbia,7291436.0,-0.402005901,74.33658537,20.1792,5.9,183284.0,38.09905243,5.812054127000001,0.018456996,4.8
4695,SRB,2010,Serbia,7291436.0,-0.402005901,74.33658537,20.1792,5.9,183284.0,38.09905243,5.812054127000001,0.018456996,4.8
4696,SRB,2010,Serbia,7291436.0,-0.402005901,74.33658537,20.1792,5.9,183284.0,38.09905243,5.812054127000001,0.018456996,4.8
4697,SRB,2010,Serbia,7291436.0,-0.402005901,74.33658537,20.1792,5.9,183284.0,38.09905243,5.812054127000001,0.018456996,4.8
4698,SRB,2010,Serbia,7291436.0,-0.402005901,74.33658537,20.1792,5.9,183284.0,38.09905243,5.812054127000001,0.018456996,4.8
4699,SRB,2011,Serbia,7234099.0,-0.7894689979999999,74.53658537,19.4716,6.0,161664.0,38.06595612,5.57045415,0.018171786,4.7
4700,SRB,2011,Serbia,7234099.0,-0.7894689979999999,74.53658537,19.4716,6.0,161664.0,38.06595612,5.57045415,0.018171786,4.7
4701,SRB,2011,Serbia,7234099.0,-0.7894689979999999,74.53658537,19.4716,6.0,161664.0,38.06595612,5.57045415,0.018171786,4.7
4702,SRB,2011,Serbia,7234099.0,-0.7894689979999999,74.53658537,19.4716,6.0,161664.0,38.06595612,5.57045415,0.018171786,4.7
4703,SRB,2011,Serbia,7234099.0,-0.7894689979999999,74.53658537,19.4716,6.0,161664.0,38.06595612,5.57045415,0.018171786,4.7
4704,SRB,2012,Serbia,7199077.0,-0.485299545,74.83658537,18.764,6.1,158903.0,37.13337326,5.7943597439999985,0.017968763999999998,4.5
4705,SRB,2012,Serbia,7199077.0,-0.485299545,74.83658537,18.764,6.1,158903.0,37.13337326,5.7943597439999985,0.017968763999999998,4.5
4706,SRB,2012,Serbia,7199077.0,-0.485299545,74.83658537,18.764,6.1,158903.0,37.13337326,5.7943597439999985,0.017968763999999998,4.5
4707,SRB,2012,Serbia,7199077.0,-0.485299545,74.83658537,18.764,6.1,158903.0,37.13337326,5.7943597439999985,0.017968763999999998,4.5
4708,SRB,2012,Serbia,7199077.0,-0.485299545,74.83658537,18.764,6.1,158903.0,37.13337326,5.7943597439999985,0.017968763999999998,4.5
4709,SRB,2013,Serbia,7164132.0,-0.486591387,75.18536585,17.9524,6.0,48725.0,39.46339798,5.574357882,0.017161244,4.4
4710,SRB,2013,Serbia,7164132.0,-0.486591387,75.18536585,17.9524,6.0,48725.0,39.46339798,5.574357882,0.017161244,4.4
4711,SRB,2013,Serbia,7164132.0,-0.486591387,75.18536585,17.9524,6.0,48725.0,39.46339798,5.574357882,0.017161244,4.4
4712,SRB,2013,Serbia,7164132.0,-0.486591387,75.18536585,17.9524,6.0,48725.0,39.46339798,5.574357882,0.017161244,4.4
4713,SRB,2013,Serbia,7164132.0,-0.486591387,75.18536585,17.9524,6.0,48725.0,39.46339798,5.574357882,0.017161244,4.4
4714,SRB,2014,Serbia,7130576.0,-0.469489291,75.33658537,17.1408,6.0,45730.0,41.1828804,5.386493355,0.01788056,4.2
4715,SRB,2014,Serbia,7130576.0,-0.469489291,75.33658537,17.1408,6.0,45730.0,41.1828804,5.386493355,0.01788056,4.2
4716,SRB,2014,Serbia,7130576.0,-0.469489291,75.33658537,17.1408,6.0,45730.0,41.1828804,5.386493355,0.01788056,4.2
4717,SRB,2014,Serbia,7130576.0,-0.469489291,75.33658537,17.1408,6.0,45730.0,41.1828804,5.386493355,0.01788056,4.2
4718,SRB,2014,Serbia,7130576.0,-0.469489291,75.33658537,17.1408,6.0,45730.0,41.1828804,5.386493355,0.01788056,4.2
4719,SRB,2015,Serbia,7095383.0,-0.494772574,75.28780488,16.3292,5.9,38621.0,41.90865707,5.087390542,0.018333465,4.0
4720,SRB,2015,Serbia,7095383.0,-0.494772574,75.28780488,16.3292,5.9,38621.0,41.90865707,5.087390542,0.018333465,4.0
4721,SRB,2015,Serbia,7095383.0,-0.494772574,75.28780488,16.3292,5.9,38621.0,41.90865707,5.087390542,0.018333465,4.0
4722,SRB,2015,Serbia,7095383.0,-0.494772574,75.28780488,16.3292,5.9,38621.0,41.90865707,5.087390542,0.018333465,4.0
4723,SRB,2015,Serbia,7095383.0,-0.494772574,75.28780488,16.3292,5.9,38621.0,41.90865707,5.087390542,0.018333465,4.0
4724,SRB,2016,Serbia,7058322.0,-0.523694463,75.68780488,15.5176,5.7,36928.0,42.13050461,4.990773648,0.017510472,3.7
4725,SRB,2016,Serbia,7058322.0,-0.523694463,75.68780488,15.5176,5.7,36928.0,42.13050461,4.990773648,0.017510472,3.7
4726,SRB,2016,Serbia,7058322.0,-0.523694463,75.68780488,15.5176,5.7,36928.0,42.13050461,4.990773648,0.017510472,3.7
4727,SRB,2016,Serbia,7058322.0,-0.523694463,75.68780488,15.5176,5.7,36928.0,42.13050461,4.990773648,0.017510472,3.7
4728,SRB,2016,Serbia,7058322.0,-0.523694463,75.68780488,15.5176,5.7,36928.0,42.13050461,4.990773648,0.017510472,3.7
4729,SRB,2017,Serbia,7020858.0,-0.532191341,75.53902439,14.706,5.7,33246.0,43.12654877,4.783309996,0.01725713,3.5
4730,SRB,2017,Serbia,7020858.0,-0.532191341,75.53902439,14.706,5.7,33246.0,43.12654877,4.783309996,0.01725713,3.5
4731,SRB,2017,Serbia,7020858.0,-0.532191341,75.53902439,14.706,5.7,33246.0,43.12654877,4.783309996,0.01725713,3.5
4732,SRB,2017,Serbia,7020858.0,-0.532191341,75.53902439,14.706,5.7,33246.0,43.12654877,4.783309996,0.01725713,3.5
4733,SRB,2017,Serbia,7020858.0,-0.532191341,75.53902439,14.706,5.7,33246.0,43.12654877,4.783309996,0.01725713,3.5
4734,SRB,2018,Serbia,6982604.0,-0.5463519689999999,75.8902439,14.1444,,32368.0,,,,3.4
4735,SRB,2018,Serbia,6982604.0,-0.5463519689999999,75.8902439,14.1444,,32368.0,,,,3.4
4736,SRB,2018,Serbia,6982604.0,-0.5463519689999999,75.8902439,14.1444,,32368.0,,,,3.4
4737,SRB,2018,Serbia,6982604.0,-0.5463519689999999,75.8902439,14.1444,,32368.0,,,,3.4
4738,SRB,2018,Serbia,6982604.0,-0.5463519689999999,75.8902439,14.1444,,32368.0,,,,3.4
4739,SRB,2019,Serbia,6944975.0,-0.540353662,,,,31251.0,,,,3.2
4740,SRB,2019,Serbia,6944975.0,-0.540353662,,,,31251.0,,,,3.2
4741,SRB,2019,Serbia,6944975.0,-0.540353662,,,,31251.0,,,,3.2
4742,SRB,2019,Serbia,6944975.0,-0.540353662,,,,31251.0,,,,3.2
4743,SRB,2019,Serbia,6944975.0,-0.540353662,,,,31251.0,,,,3.2
4744,SLE,2000,Sierra Leone,4584571.0,2.7014727560000003,39.441,160.9152,39.6,402798.0,76.15235138,2.07760781,14.33464778,49.2
4745,SLE,2000,Sierra Leone,4584571.0,2.7014727560000003,39.441,160.9152,39.6,402798.0,76.15235138,2.07760781,14.33464778,49.2
4746,SLE,2001,Sierra Leone,4754072.0,3.630497861,40.369,159.1806,40.3,179097.0,71.64835358,2.511329763,13.00009585,48.6
4747,SLE,2001,Sierra Leone,4754072.0,3.630497861,40.369,159.1806,40.3,179097.0,71.64835358,2.511329763,13.00009585,48.6
4748,SLE,2002,Sierra Leone,4965766.0,4.356605159,41.37600000000001,157.446,40.0,141473.0,69.06450653,2.804937772,11.85219624,48.0
4749,SLE,2002,Sierra Leone,4965766.0,4.356605159,41.37600000000001,157.446,40.0,141473.0,69.06450653,2.804937772,11.85219624,48.0
4750,SLE,2003,Sierra Leone,5201070.0,4.629680809,42.419,155.1738,39.6,70571.0,71.31088257,2.200227045,10.96329129,47.3
4751,SLE,2003,Sierra Leone,5201070.0,4.629680809,42.419,155.1738,39.6,70571.0,71.31088257,2.200227045,10.96329129,47.3
4752,SLE,2004,Sierra Leone,5433991.0,4.380948111,43.467,152.9016,38.8,41797.0,67.50806427,2.097122557,10.1997413,46.5
4753,SLE,2004,Sierra Leone,5433991.0,4.380948111,43.467,152.9016,38.8,41797.0,67.50806427,2.097122557,10.1997413,46.5
4754,SLE,2005,Sierra Leone,5645624.0,3.820687703,44.502,150.6294,37.0,40473.0,67.25585175,1.721062139,9.539780038,45.5
4755,SLE,2005,Sierra Leone,5645624.0,3.820687703,44.502,150.6294,37.0,40473.0,67.25585175,1.721062139,9.539780038,45.5
4756,SLE,2006,Sierra Leone,5829237.0,3.200538522,45.517,148.3572,34.6,42849.0,69.45532990000001,1.084226836,9.012515215,44.5
4757,SLE,2006,Sierra Leone,5829237.0,3.200538522,45.517,148.3572,34.6,42849.0,69.45532990000001,1.084226836,9.012515215,44.5
4758,SLE,2007,Sierra Leone,5989633.0,2.714402446,46.52,146.085,32.2,32114.0,73.21638489,1.073845197,8.529884532999999,43.4
4759,SLE,2007,Sierra Leone,5989633.0,2.714402446,46.52,146.085,32.2,32114.0,73.21638489,1.073845197,8.529884532999999,43.4
4760,SLE,2008,Sierra Leone,6133603.0,2.37522009,47.508,142.1864,30.4,32517.0,75.80567169,0.632867822,8.029297535,42.1
4761,SLE,2008,Sierra Leone,6133603.0,2.37522009,47.508,142.1864,30.4,32517.0,75.80567169,0.632867822,8.029297535,42.1
4762,SLE,2009,Sierra Leone,6272734.0,2.242996189,48.468,138.2878,28.7,15398.0,70.13317108,0.933092088,7.481308993,40.8
4763,SLE,2009,Sierra Leone,6272734.0,2.242996189,48.468,138.2878,28.7,15398.0,70.13317108,0.933092088,7.481308993,40.8
4764,SLE,2010,Sierra Leone,6415634.0,2.252551979,49.382,134.3892,27.0,11261.0,64.23143005,1.272279769,6.908738682999999,39.4
4765,SLE,2010,Sierra Leone,6415634.0,2.252551979,49.382,134.3892,27.0,11261.0,64.23143005,1.272279769,6.908738682999999,39.4
4766,SLE,2011,Sierra Leone,6563240.0,2.274655942,50.234,130.4906,25.2,7985.0,70.17397308,0.8890322409999999,6.34763466,38.1
4767,SLE,2011,Sierra Leone,6563240.0,2.274655942,50.234,130.4906,25.2,7985.0,70.17397308,0.8890322409999999,6.34763466,38.1
4768,SLE,2012,Sierra Leone,6712581.0,2.249914334,51.018,126.592,23.7,6191.0,73.44578552,0.952057447,5.900899016,37.0
4769,SLE,2012,Sierra Leone,6712581.0,2.249914334,51.018,126.592,23.7,6191.0,73.44578552,0.952057447,5.900899016,37.0
4770,SLE,2013,Sierra Leone,6863980.0,2.2303921630000003,51.731,123.8392,22.6,5305.0,63.18403625,0.806216244,5.621559853,35.9
4771,SLE,2013,Sierra Leone,6863980.0,2.2303921630000003,51.731,123.8392,22.6,5305.0,63.18403625,0.806216244,5.621559853,35.9
4772,SLE,2014,Sierra Leone,7017144.0,2.206884922,52.372,121.0864,22.0,4988.0,40.23536301,1.337457076,5.400119798,35.0
4773,SLE,2014,Sierra Leone,7017144.0,2.206884922,52.372,121.0864,22.0,4988.0,40.23536301,1.337457076,5.400119798,35.0
4774,SLE,2015,Sierra Leone,7171914.0,2.181626694,52.941,118.3336,23.0,4900.0,41.78714752,1.6406906769999998,5.371099026,34.3
4775,SLE,2015,Sierra Leone,7171914.0,2.181626694,52.941,118.3336,23.0,4900.0,41.78714752,1.6406906769999998,5.371099026,34.3
4776,SLE,2016,Sierra Leone,7328838.0,2.164441213,53.444,115.5808,24.4,4678.0,47.83357239,1.846389845,5.001759358,33.3
4777,SLE,2016,Sierra Leone,7328838.0,2.164441213,53.444,115.5808,24.4,4678.0,47.83357239,1.846389845,5.001759358,33.3
4778,SLE,2017,Sierra Leone,7488431.0,2.154231955,53.895,112.828,25.6,4496.0,67.59864044,1.843652874,4.895515931,32.5
4779,SLE,2017,Sierra Leone,7488431.0,2.154231955,53.895,112.828,25.6,4496.0,67.59864044,1.843652874,4.895515931,32.5
4780,SLE,2018,Sierra Leone,7650154.0,2.136648208,54.309,110.2282,,4846.0,,,,31.8
4781,SLE,2018,Sierra Leone,7650154.0,2.136648208,54.309,110.2282,,4846.0,,,,31.8
4782,SLE,2019,Sierra Leone,7813215.0,2.109075252,,,,5268.0,,,,31.2
4783,SLE,2019,Sierra Leone,7813215.0,2.109075252,,,,5268.0,,,,31.2
4784,LKA,2000,Sri Lanka,18777601.0,0.610655198,71.333,28.4064,18.6,124156.0,45.45686722,2.277396806,0.130425459,9.6
4785,LKA,2000,Sri Lanka,18777601.0,0.610655198,71.333,28.4064,18.6,124156.0,45.45686722,2.277396806,0.130425459,9.6
4786,LKA,2000,Sri Lanka,18777601.0,0.610655198,71.333,28.4064,18.6,124156.0,45.45686722,2.277396806,0.130425459,9.6
4787,LKA,2001,Sri Lanka,18911730.0,0.711764113,72.233,28.1552,18.5,122414.0,46.71311188,2.204266004,0.121869861,8.3
4788,LKA,2001,Sri Lanka,18911730.0,0.711764113,72.233,28.1552,18.5,122414.0,46.71311188,2.204266004,0.121869861,8.3
4789,LKA,2001,Sri Lanka,18911730.0,0.711764113,72.233,28.1552,18.5,122414.0,46.71311188,2.204266004,0.121869861,8.3
4790,LKA,2002,Sri Lanka,19062482.0,0.793974563,73.085,27.904,18.9,133240.0,46.35093689,2.230587415,0.116253684,7.2
4791,LKA,2002,Sri Lanka,19062482.0,0.793974563,73.085,27.904,18.9,133240.0,46.35093689,2.230587415,0.116253684,7.2
4792,LKA,2002,Sri Lanka,19062482.0,0.793974563,73.085,27.904,18.9,133240.0,46.35093689,2.230587415,0.116253684,7.2
4793,LKA,2003,Sri Lanka,19224037.0,0.8439313,73.79899999999998,26.781,18.9,122005.0,43.85919952,2.0761678,0.11518004,6.4
4794,LKA,2003,Sri Lanka,19224037.0,0.8439313,73.79899999999998,26.781,18.9,122005.0,43.85919952,2.0761678,0.11518004,6.4
4795,LKA,2003,Sri Lanka,19224037.0,0.8439313,73.79899999999998,26.781,18.9,122005.0,43.85919952,2.0761678,0.11518004,6.4
4796,LKA,2004,Sri Lanka,19387153.0,0.84492071,74.337,25.658,18.6,114050.0,46.78730392,2.200450376,0.111260576,6.5
4797,LKA,2004,Sri Lanka,19387153.0,0.84492071,74.337,25.658,18.6,114050.0,46.78730392,2.200450376,0.111260576,6.5
4798,LKA,2004,Sri Lanka,19387153.0,0.84492071,74.337,25.658,18.6,114050.0,46.78730392,2.200450376,0.111260576,6.5
4799,LKA,2005,Sri Lanka,19544988.0,0.8108255059999999,74.695,24.535,18.2,108132.0,46.51676941,2.11068783,0.10547414,6.4
